,Prompt,Completion
446,"Geralt of Rivia is one such witcher, who was trained and mutated. Witchers are often shunned by society due to their physical mutations and the perception that they are emotionless killers. Despite this, they are still sought after for their expertise in combatting monsters. Novigrad is a bustling city known for its commerce and culture, but also a hub for crime and corruption. The people of Novigrad are diverse and varied, with a mixture of races and backgrounds living and working in the city.  the people of Novigrad are generally pragmatic and opportunistic, with a strong emphasis on self-preservation and survival. Toussaint is a duchy located in the south of the Northern Kingdoms, and it is known for its idyllic countryside, vineyards, and chivalric traditions. The people of Toussaint are generally polite, courtly, and refined, with a strong emphasis on etiquette and manners. the people of Toussaint are generally sophisticated and cultured, with a deep appreciation for the finer things in life, such as art, music, and wine. Skelligers are known for their fierce warrior culture and their love of raiding and pillaging. They are a proud and independent people, with a deep respect for tradition and clan loyalty. The Skelligers also have a strong connection to the sea, and their seafaring skills are legendary. Skelligers are generally straightforward and blunt. They value strength, courage, and honor, and have little patience for weakness or cowardice. They can be brusque and sometimes confrontational.In Toussaint you talk to female npc., npc: A strapping lad! In Toussaint you talk to female npc.", npc: Take me with you? Please?
447,"Geralt of Rivia is one such witcher, who was trained and mutated. Witchers are often shunned by society due to their physical mutations and the perception that they are emotionless killers. Despite this, they are still sought after for their expertise in combatting monsters. Novigrad is a bustling city known for its commerce and culture, but also a hub for crime and corruption. The people of Novigrad are diverse and varied, with a mixture of races and backgrounds living and working in the city.  the people of Novigrad are generally pragmatic and opportunistic, with a strong emphasis on self-preservation and survival. Toussaint is a duchy located in the south of the Northern Kingdoms, and it is known for its idyllic countryside, vineyards, and chivalric traditions. The people of Toussaint are generally polite, courtly, and refined, with a strong emphasis on etiquette and manners. the people of Toussaint are generally sophisticated and cultured, with a deep appreciation for the finer things in life, such as art, music, and wine. Skelligers are known for their fierce warrior culture and their love of raiding and pillaging. They are a proud and independent people, with a deep respect for tradition and clan loyalty. The Skelligers also have a strong connection to the sea, and their seafaring skills are legendary. Skelligers are generally straightforward and blunt. They value strength, courage, and honor, and have little patience for weakness or cowardice. They can be brusque and sometimes confrontational.In Toussaint you talk to female npc.", npc: Do not touch!
448,"Geralt of Rivia is one such witcher, who was trained and mutated. Witchers are often shunned by society due to their physical mutations and the perception that they are emotionless killers. Despite this, they are still sought after for their expertise in combatting monsters. Novigrad is a bustling city known for its commerce and culture, but also a hub for crime and corruption. The people of Novigrad are diverse and varied, with a mixture of races and backgrounds living and working in the city.  the people of Novigrad are generally pragmatic and opportunistic, with a strong emphasis on self-preservation and survival. Toussaint is a duchy located in the south of the Northern Kingdoms, and it is known for its idyllic countryside, vineyards, and chivalric traditions. The people of Toussaint are generally polite, courtly, and refined, with a strong emphasis on etiquette and manners. the people of Toussaint are generally sophisticated and cultured, with a deep appreciation for the finer things in life, such as art, music, and wine. Skelligers are known for their fierce warrior culture and their love of raiding and pillaging. They are a proud and independent people, with a deep respect for tradition and clan loyalty. The Skelligers also have a strong connection to the sea, and their seafaring skills are legendary. Skelligers are generally straightforward and blunt. They value strength, courage, and honor, and have little patience for weakness or cowardice. They can be brusque and sometimes confrontational.In Toussaint you talk to female npc., npc: Do not touch! In Toussaint you walk to female npc.", npc: Boor!
449,"Geralt of Rivia is one such witcher, who was trained and mutated. Witchers are often shunned by society due to their physical mutations and the perception that they are emotionless killers. Despite this, they are still sought after for their expertise in combatting monsters. Novigrad is a bustling city known for its commerce and culture, but also a hub for crime and corruption. The people of Novigrad are diverse and varied, with a mixture of races and backgrounds living and working in the city.  the people of Novigrad are generally pragmatic and opportunistic, with a strong emphasis on self-preservation and survival. Toussaint is a duchy located in the south of the Northern Kingdoms, and it is known for its idyllic countryside, vineyards, and chivalric traditions. The people of Toussaint are generally polite, courtly, and refined, with a strong emphasis on etiquette and manners. the people of Toussaint are generally sophisticated and cultured, with a deep appreciation for the finer things in life, such as art, music, and wine. Skelligers are known for their fierce warrior culture and their love of raiding and pillaging. They are a proud and independent people, with a deep respect for tradition and clan loyalty. The Skelligers also have a strong connection to the sea, and their seafaring skills are legendary. Skelligers are generally straightforward and blunt. They value strength, courage, and honor, and have little patience for weakness or cowardice. They can be brusque and sometimes confrontational.In Toussaint you talk to female npc.","npc: Hehehehe. Come, come, we must behave."
450,"Geralt of Rivia is one such witcher, who was trained and mutated. Witchers are often shunned by society due to their physical mutations and the perception that they are emotionless killers. Despite this, they are still sought after for their expertise in combatting monsters. Novigrad is a bustling city known for its commerce and culture, but also a hub for crime and corruption. The people of Novigrad are diverse and varied, with a mixture of races and backgrounds living and working in the city.  the people of Novigrad are generally pragmatic and opportunistic, with a strong emphasis on self-preservation and survival. Toussaint is a duchy located in the south of the Northern Kingdoms, and it is known for its idyllic countryside, vineyards, and chivalric traditions. The people of Toussaint are generally polite, courtly, and refined, with a strong emphasis on etiquette and manners. the people of Toussaint are generally sophisticated and cultured, with a deep appreciation for the finer things in life, such as art, music, and wine. Skelligers are known for their fierce warrior culture and their love of raiding and pillaging. They are a proud and independent people, with a deep respect for tradition and clan loyalty. The Skelligers also have a strong connection to the sea, and their seafaring skills are legendary. Skelligers are generally straightforward and blunt. They value strength, courage, and honor, and have little patience for weakness or cowardice. They can be brusque and sometimes confrontational.In Toussaint you talk to female npc., npc: Hehehehe. Come, come, we must behave. In Toussaint you talk to female npc.", npc: Sobriety - That's the transitional state.
451,"Geralt of Rivia is one such witcher, who was trained and mutated. Witchers are often shunned by society due to their physical mutations and the perception that they are emotionless killers. Despite this, they are still sought after for their expertise in combatting monsters. Novigrad is a bustling city known for its commerce and culture, but also a hub for crime and corruption. The people of Novigrad are diverse and varied, with a mixture of races and backgrounds living and working in the city.  the people of Novigrad are generally pragmatic and opportunistic, with a strong emphasis on self-preservation and survival. Toussaint is a duchy located in the south of the Northern Kingdoms, and it is known for its idyllic countryside, vineyards, and chivalric traditions. The people of Toussaint are generally polite, courtly, and refined, with a strong emphasis on etiquette and manners. the people of Toussaint are generally sophisticated and cultured, with a deep appreciation for the finer things in life, such as art, music, and wine. Skelligers are known for their fierce warrior culture and their love of raiding and pillaging. They are a proud and independent people, with a deep respect for tradition and clan loyalty. The Skelligers also have a strong connection to the sea, and their seafaring skills are legendary. Skelligers are generally straightforward and blunt. They value strength, courage, and honor, and have little patience for weakness or cowardice. They can be brusque and sometimes confrontational.In Toussaint you talk to female npc.", npc: Fortune feeds on the poor!
452,"Geralt of Rivia is one such witcher, who was trained and mutated. Witchers are often shunned by society due to their physical mutations and the perception that they are emotionless killers. Despite this, they are still sought after for their expertise in combatting monsters. Novigrad is a bustling city known for its commerce and culture, but also a hub for crime and corruption. The people of Novigrad are diverse and varied, with a mixture of races and backgrounds living and working in the city.  the people of Novigrad are generally pragmatic and opportunistic, with a strong emphasis on self-preservation and survival. Toussaint is a duchy located in the south of the Northern Kingdoms, and it is known for its idyllic countryside, vineyards, and chivalric traditions. The people of Toussaint are generally polite, courtly, and refined, with a strong emphasis on etiquette and manners. the people of Toussaint are generally sophisticated and cultured, with a deep appreciation for the finer things in life, such as art, music, and wine. Skelligers are known for their fierce warrior culture and their love of raiding and pillaging. They are a proud and independent people, with a deep respect for tradition and clan loyalty. The Skelligers also have a strong connection to the sea, and their seafaring skills are legendary. Skelligers are generally straightforward and blunt. They value strength, courage, and honor, and have little patience for weakness or cowardice. They can be brusque and sometimes confrontational.In Toussaint you walk to male npc.", npc: Every single lady keeps a devil somewhere shady!
453,"Geralt of Rivia is one such witcher, who was trained and mutated. Witchers are often shunned by society due to their physical mutations and the perception that they are emotionless killers. Despite this, they are still sought after for their expertise in combatting monsters. Novigrad is a bustling city known for its commerce and culture, but also a hub for crime and corruption. The people of Novigrad are diverse and varied, with a mixture of races and backgrounds living and working in the city.  the people of Novigrad are generally pragmatic and opportunistic, with a strong emphasis on self-preservation and survival. Toussaint is a duchy located in the south of the Northern Kingdoms, and it is known for its idyllic countryside, vineyards, and chivalric traditions. The people of Toussaint are generally polite, courtly, and refined, with a strong emphasis on etiquette and manners. the people of Toussaint are generally sophisticated and cultured, with a deep appreciation for the finer things in life, such as art, music, and wine. Skelligers are known for their fierce warrior culture and their love of raiding and pillaging. They are a proud and independent people, with a deep respect for tradition and clan loyalty. The Skelligers also have a strong connection to the sea, and their seafaring skills are legendary. Skelligers are generally straightforward and blunt. They value strength, courage, and honor, and have little patience for weakness or cowardice. They can be brusque and sometimes confrontational.In Toussaint you talk to female npc.","npc: Eat, drink, love and dance the day away."
454,"Geralt of Rivia is one such witcher, who was trained and mutated. Witchers are often shunned by society due to their physical mutations and the perception that they are emotionless killers. Despite this, they are still sought after for their expertise in combatting monsters. Novigrad is a bustling city known for its commerce and culture, but also a hub for crime and corruption. The people of Novigrad are diverse and varied, with a mixture of races and backgrounds living and working in the city.  the people of Novigrad are generally pragmatic and opportunistic, with a strong emphasis on self-preservation and survival. Toussaint is a duchy located in the south of the Northern Kingdoms, and it is known for its idyllic countryside, vineyards, and chivalric traditions. The people of Toussaint are generally polite, courtly, and refined, with a strong emphasis on etiquette and manners. the people of Toussaint are generally sophisticated and cultured, with a deep appreciation for the finer things in life, such as art, music, and wine. Skelligers are known for their fierce warrior culture and their love of raiding and pillaging. They are a proud and independent people, with a deep respect for tradition and clan loyalty. The Skelligers also have a strong connection to the sea, and their seafaring skills are legendary. Skelligers are generally straightforward and blunt. They value strength, courage, and honor, and have little patience for weakness or cowardice. They can be brusque and sometimes confrontational.In Toussaint you talk to male npc.", npc: Hoedily - Heidily.
455,"Geralt of Rivia is one such witcher, who was trained and mutated. Witchers are often shunned by society due to their physical mutations and the perception that they are emotionless killers. Despite this, they are still sought after for their expertise in combatting monsters. Novigrad is a bustling city known for its commerce and culture, but also a hub for crime and corruption. The people of Novigrad are diverse and varied, with a mixture of races and backgrounds living and working in the city.  the people of Novigrad are generally pragmatic and opportunistic, with a strong emphasis on self-preservation and survival. Toussaint is a duchy located in the south of the Northern Kingdoms, and it is known for its idyllic countryside, vineyards, and chivalric traditions. The people of Toussaint are generally polite, courtly, and refined, with a strong emphasis on etiquette and manners. the people of Toussaint are generally sophisticated and cultured, with a deep appreciation for the finer things in life, such as art, music, and wine. Skelligers are known for their fierce warrior culture and their love of raiding and pillaging. They are a proud and independent people, with a deep respect for tradition and clan loyalty. The Skelligers also have a strong connection to the sea, and their seafaring skills are legendary. Skelligers are generally straightforward and blunt. They value strength, courage, and honor, and have little patience for weakness or cowardice. They can be brusque and sometimes confrontational.In Toussaint you talk to male npc., npc: Hoedily - Heidily. In Toussaint you talk to male npc.", npc: Give us a fiver!
456,"Geralt of Rivia is one such witcher, who was trained and mutated. Witchers are often shunned by society due to their physical mutations and the perception that they are emotionless killers. Despite this, they are still sought after for their expertise in combatting monsters. Novigrad is a bustling city known for its commerce and culture, but also a hub for crime and corruption. The people of Novigrad are diverse and varied, with a mixture of races and backgrounds living and working in the city.  the people of Novigrad are generally pragmatic and opportunistic, with a strong emphasis on self-preservation and survival. Toussaint is a duchy located in the south of the Northern Kingdoms, and it is known for its idyllic countryside, vineyards, and chivalric traditions. The people of Toussaint are generally polite, courtly, and refined, with a strong emphasis on etiquette and manners. the people of Toussaint are generally sophisticated and cultured, with a deep appreciation for the finer things in life, such as art, music, and wine. Skelligers are known for their fierce warrior culture and their love of raiding and pillaging. They are a proud and independent people, with a deep respect for tradition and clan loyalty. The Skelligers also have a strong connection to the sea, and their seafaring skills are legendary. Skelligers are generally straightforward and blunt. They value strength, courage, and honor, and have little patience for weakness or cowardice. They can be brusque and sometimes confrontational.In Toussaint you talk to male npc.","npc: Don't be fooled, this city is rotten."
457,"Geralt of Rivia is one such witcher, who was trained and mutated. Witchers are often shunned by society due to their physical mutations and the perception that they are emotionless killers. Despite this, they are still sought after for their expertise in combatting monsters. Novigrad is a bustling city known for its commerce and culture, but also a hub for crime and corruption. The people of Novigrad are diverse and varied, with a mixture of races and backgrounds living and working in the city.  the people of Novigrad are generally pragmatic and opportunistic, with a strong emphasis on self-preservation and survival. Toussaint is a duchy located in the south of the Northern Kingdoms, and it is known for its idyllic countryside, vineyards, and chivalric traditions. The people of Toussaint are generally polite, courtly, and refined, with a strong emphasis on etiquette and manners. the people of Toussaint are generally sophisticated and cultured, with a deep appreciation for the finer things in life, such as art, music, and wine. Skelligers are known for their fierce warrior culture and their love of raiding and pillaging. They are a proud and independent people, with a deep respect for tradition and clan loyalty. The Skelligers also have a strong connection to the sea, and their seafaring skills are legendary. Skelligers are generally straightforward and blunt. They value strength, courage, and honor, and have little patience for weakness or cowardice. They can be brusque and sometimes confrontational.In Toussaint you talk to male npc., npc: Don't be fooled, this city is rotten. In Toussaint you talk to male npc.","npc: Tread cautiously out there, witcher!"
458,"Geralt of Rivia is one such witcher, who was trained and mutated. Witchers are often shunned by society due to their physical mutations and the perception that they are emotionless killers. Despite this, they are still sought after for their expertise in combatting monsters. Novigrad is a bustling city known for its commerce and culture, but also a hub for crime and corruption. The people of Novigrad are diverse and varied, with a mixture of races and backgrounds living and working in the city.  the people of Novigrad are generally pragmatic and opportunistic, with a strong emphasis on self-preservation and survival. Toussaint is a duchy located in the south of the Northern Kingdoms, and it is known for its idyllic countryside, vineyards, and chivalric traditions. The people of Toussaint are generally polite, courtly, and refined, with a strong emphasis on etiquette and manners. the people of Toussaint are generally sophisticated and cultured, with a deep appreciation for the finer things in life, such as art, music, and wine. Skelligers are known for their fierce warrior culture and their love of raiding and pillaging. They are a proud and independent people, with a deep respect for tradition and clan loyalty. The Skelligers also have a strong connection to the sea, and their seafaring skills are legendary. Skelligers are generally straightforward and blunt. They value strength, courage, and honor, and have little patience for weakness or cowardice. They can be brusque and sometimes confrontational.In Toussaint you talk to male npc.", npc: I don't believe I know you.
459,"Geralt of Rivia is one such witcher, who was trained and mutated. Witchers are often shunned by society due to their physical mutations and the perception that they are emotionless killers. Despite this, they are still sought after for their expertise in combatting monsters. Novigrad is a bustling city known for its commerce and culture, but also a hub for crime and corruption. The people of Novigrad are diverse and varied, with a mixture of races and backgrounds living and working in the city.  the people of Novigrad are generally pragmatic and opportunistic, with a strong emphasis on self-preservation and survival. Toussaint is a duchy located in the south of the Northern Kingdoms, and it is known for its idyllic countryside, vineyards, and chivalric traditions. The people of Toussaint are generally polite, courtly, and refined, with a strong emphasis on etiquette and manners. the people of Toussaint are generally sophisticated and cultured, with a deep appreciation for the finer things in life, such as art, music, and wine. Skelligers are known for their fierce warrior culture and their love of raiding and pillaging. They are a proud and independent people, with a deep respect for tradition and clan loyalty. The Skelligers also have a strong connection to the sea, and their seafaring skills are legendary. Skelligers are generally straightforward and blunt. They value strength, courage, and honor, and have little patience for weakness or cowardice. They can be brusque and sometimes confrontational.In Toussaint you talk to male npc.", npc: Fork - Does the word mean anything to you?
460,"Geralt of Rivia is one such witcher, who was trained and mutated. Witchers are often shunned by society due to their physical mutations and the perception that they are emotionless killers. Despite this, they are still sought after for their expertise in combatting monsters. Novigrad is a bustling city known for its commerce and culture, but also a hub for crime and corruption. The people of Novigrad are diverse and varied, with a mixture of races and backgrounds living and working in the city.  the people of Novigrad are generally pragmatic and opportunistic, with a strong emphasis on self-preservation and survival. Toussaint is a duchy located in the south of the Northern Kingdoms, and it is known for its idyllic countryside, vineyards, and chivalric traditions. The people of Toussaint are generally polite, courtly, and refined, with a strong emphasis on etiquette and manners. the people of Toussaint are generally sophisticated and cultured, with a deep appreciation for the finer things in life, such as art, music, and wine. Skelligers are known for their fierce warrior culture and their love of raiding and pillaging. They are a proud and independent people, with a deep respect for tradition and clan loyalty. The Skelligers also have a strong connection to the sea, and their seafaring skills are legendary. Skelligers are generally straightforward and blunt. They value strength, courage, and honor, and have little patience for weakness or cowardice. They can be brusque and sometimes confrontational.In Toussaint you talk to male npc., npc: Fork - Does the word mean anything to you? In Toussaint you talk to male npc.", npc: Knife - Have you heard of such a thing?
461,"Geralt of Rivia is one such witcher, who was trained and mutated. Witchers are often shunned by society due to their physical mutations and the perception that they are emotionless killers. Despite this, they are still sought after for their expertise in combatting monsters. Novigrad is a bustling city known for its commerce and culture, but also a hub for crime and corruption. The people of Novigrad are diverse and varied, with a mixture of races and backgrounds living and working in the city.  the people of Novigrad are generally pragmatic and opportunistic, with a strong emphasis on self-preservation and survival. Toussaint is a duchy located in the south of the Northern Kingdoms, and it is known for its idyllic countryside, vineyards, and chivalric traditions. The people of Toussaint are generally polite, courtly, and refined, with a strong emphasis on etiquette and manners. the people of Toussaint are generally sophisticated and cultured, with a deep appreciation for the finer things in life, such as art, music, and wine. Skelligers are known for their fierce warrior culture and their love of raiding and pillaging. They are a proud and independent people, with a deep respect for tradition and clan loyalty. The Skelligers also have a strong connection to the sea, and their seafaring skills are legendary. Skelligers are generally straightforward and blunt. They value strength, courage, and honor, and have little patience for weakness or cowardice. They can be brusque and sometimes confrontational.In Toussaint you talk to male npc.", npc: Umblest greetin's.
462,"Geralt of Rivia is one such witcher, who was trained and mutated. Witchers are often shunned by society due to their physical mutations and the perception that they are emotionless killers. Despite this, they are still sought after for their expertise in combatting monsters. Novigrad is a bustling city known for its commerce and culture, but also a hub for crime and corruption. The people of Novigrad are diverse and varied, with a mixture of races and backgrounds living and working in the city.  the people of Novigrad are generally pragmatic and opportunistic, with a strong emphasis on self-preservation and survival. Toussaint is a duchy located in the south of the Northern Kingdoms, and it is known for its idyllic countryside, vineyards, and chivalric traditions. The people of Toussaint are generally polite, courtly, and refined, with a strong emphasis on etiquette and manners. the people of Toussaint are generally sophisticated and cultured, with a deep appreciation for the finer things in life, such as art, music, and wine. Skelligers are known for their fierce warrior culture and their love of raiding and pillaging. They are a proud and independent people, with a deep respect for tradition and clan loyalty. The Skelligers also have a strong connection to the sea, and their seafaring skills are legendary. Skelligers are generally straightforward and blunt. They value strength, courage, and honor, and have little patience for weakness or cowardice. They can be brusque and sometimes confrontational.In Toussaint you talk to male npc., npc: Umblest greetin's. In Toussaint you talk to male npc.", npc: Waste of breath.
463,"Geralt of Rivia is one such witcher, who was trained and mutated. Witchers are often shunned by society due to their physical mutations and the perception that they are emotionless killers. Despite this, they are still sought after for their expertise in combatting monsters. Novigrad is a bustling city known for its commerce and culture, but also a hub for crime and corruption. The people of Novigrad are diverse and varied, with a mixture of races and backgrounds living and working in the city.  the people of Novigrad are generally pragmatic and opportunistic, with a strong emphasis on self-preservation and survival. Toussaint is a duchy located in the south of the Northern Kingdoms, and it is known for its idyllic countryside, vineyards, and chivalric traditions. The people of Toussaint are generally polite, courtly, and refined, with a strong emphasis on etiquette and manners. the people of Toussaint are generally sophisticated and cultured, with a deep appreciation for the finer things in life, such as art, music, and wine. Skelligers are known for their fierce warrior culture and their love of raiding and pillaging. They are a proud and independent people, with a deep respect for tradition and clan loyalty. The Skelligers also have a strong connection to the sea, and their seafaring skills are legendary. Skelligers are generally straightforward and blunt. They value strength, courage, and honor, and have little patience for weakness or cowardice. They can be brusque and sometimes confrontational.In Toussaint you talk to female npc.","npc: You've not seen my old man, have you? Eh?"
464,"Geralt of Rivia is one such witcher, who was trained and mutated. Witchers are often shunned by society due to their physical mutations and the perception that they are emotionless killers. Despite this, they are still sought after for their expertise in combatting monsters. Novigrad is a bustling city known for its commerce and culture, but also a hub for crime and corruption. The people of Novigrad are diverse and varied, with a mixture of races and backgrounds living and working in the city.  the people of Novigrad are generally pragmatic and opportunistic, with a strong emphasis on self-preservation and survival. Toussaint is a duchy located in the south of the Northern Kingdoms, and it is known for its idyllic countryside, vineyards, and chivalric traditions. The people of Toussaint are generally polite, courtly, and refined, with a strong emphasis on etiquette and manners. the people of Toussaint are generally sophisticated and cultured, with a deep appreciation for the finer things in life, such as art, music, and wine. Skelligers are known for their fierce warrior culture and their love of raiding and pillaging. They are a proud and independent people, with a deep respect for tradition and clan loyalty. The Skelligers also have a strong connection to the sea, and their seafaring skills are legendary. Skelligers are generally straightforward and blunt. They value strength, courage, and honor, and have little patience for weakness or cowardice. They can be brusque and sometimes confrontational.In Toussaint you talk to female npc., npc: You've not seen my old man, have you? Eh? In Toussaint you talk to female npc.","npc: I'll butcher his bum, the lout."
465,"Geralt of Rivia is one such witcher, who was trained and mutated. Witchers are often shunned by society due to their physical mutations and the perception that they are emotionless killers. Despite this, they are still sought after for their expertise in combatting monsters. Novigrad is a bustling city known for its commerce and culture, but also a hub for crime and corruption. The people of Novigrad are diverse and varied, with a mixture of races and backgrounds living and working in the city.  the people of Novigrad are generally pragmatic and opportunistic, with a strong emphasis on self-preservation and survival. Toussaint is a duchy located in the south of the Northern Kingdoms, and it is known for its idyllic countryside, vineyards, and chivalric traditions. The people of Toussaint are generally polite, courtly, and refined, with a strong emphasis on etiquette and manners. the people of Toussaint are generally sophisticated and cultured, with a deep appreciation for the finer things in life, such as art, music, and wine. Skelligers are known for their fierce warrior culture and their love of raiding and pillaging. They are a proud and independent people, with a deep respect for tradition and clan loyalty. The Skelligers also have a strong connection to the sea, and their seafaring skills are legendary. Skelligers are generally straightforward and blunt. They value strength, courage, and honor, and have little patience for weakness or cowardice. They can be brusque and sometimes confrontational.In Toussaint you talk to male npc.", npc: Behold! A man of the blade.
466,"Geralt of Rivia is one such witcher, who was trained and mutated. Witchers are often shunned by society due to their physical mutations and the perception that they are emotionless killers. Despite this, they are still sought after for their expertise in combatting monsters. Novigrad is a bustling city known for its commerce and culture, but also a hub for crime and corruption. The people of Novigrad are diverse and varied, with a mixture of races and backgrounds living and working in the city.  the people of Novigrad are generally pragmatic and opportunistic, with a strong emphasis on self-preservation and survival. Toussaint is a duchy located in the south of the Northern Kingdoms, and it is known for its idyllic countryside, vineyards, and chivalric traditions. The people of Toussaint are generally polite, courtly, and refined, with a strong emphasis on etiquette and manners. the people of Toussaint are generally sophisticated and cultured, with a deep appreciation for the finer things in life, such as art, music, and wine. Skelligers are known for their fierce warrior culture and their love of raiding and pillaging. They are a proud and independent people, with a deep respect for tradition and clan loyalty. The Skelligers also have a strong connection to the sea, and their seafaring skills are legendary. Skelligers are generally straightforward and blunt. They value strength, courage, and honor, and have little patience for weakness or cowardice. They can be brusque and sometimes confrontational.In Toussaint you talk to male npc.", npc: Naught is nearly as fun as a pun.
467,"Geralt of Rivia is one such witcher, who was trained and mutated. Witchers are often shunned by society due to their physical mutations and the perception that they are emotionless killers. Despite this, they are still sought after for their expertise in combatting monsters. Novigrad is a bustling city known for its commerce and culture, but also a hub for crime and corruption. The people of Novigrad are diverse and varied, with a mixture of races and backgrounds living and working in the city.  the people of Novigrad are generally pragmatic and opportunistic, with a strong emphasis on self-preservation and survival. Toussaint is a duchy located in the south of the Northern Kingdoms, and it is known for its idyllic countryside, vineyards, and chivalric traditions. The people of Toussaint are generally polite, courtly, and refined, with a strong emphasis on etiquette and manners. the people of Toussaint are generally sophisticated and cultured, with a deep appreciation for the finer things in life, such as art, music, and wine. Skelligers are known for their fierce warrior culture and their love of raiding and pillaging. They are a proud and independent people, with a deep respect for tradition and clan loyalty. The Skelligers also have a strong connection to the sea, and their seafaring skills are legendary. Skelligers are generally straightforward and blunt. They value strength, courage, and honor, and have little patience for weakness or cowardice. They can be brusque and sometimes confrontational.In Toussaint you talk to male npc., npc: Naught is nearly as fun as a pun. In Toussaint you talk to male npc.","npc: Do you like poetry, sir?"
468,"Geralt of Rivia is one such witcher, who was trained and mutated. Witchers are often shunned by society due to their physical mutations and the perception that they are emotionless killers. Despite this, they are still sought after for their expertise in combatting monsters. Novigrad is a bustling city known for its commerce and culture, but also a hub for crime and corruption. The people of Novigrad are diverse and varied, with a mixture of races and backgrounds living and working in the city.  the people of Novigrad are generally pragmatic and opportunistic, with a strong emphasis on self-preservation and survival. Toussaint is a duchy located in the south of the Northern Kingdoms, and it is known for its idyllic countryside, vineyards, and chivalric traditions. The people of Toussaint are generally polite, courtly, and refined, with a strong emphasis on etiquette and manners. the people of Toussaint are generally sophisticated and cultured, with a deep appreciation for the finer things in life, such as art, music, and wine. Skelligers are known for their fierce warrior culture and their love of raiding and pillaging. They are a proud and independent people, with a deep respect for tradition and clan loyalty. The Skelligers also have a strong connection to the sea, and their seafaring skills are legendary. Skelligers are generally straightforward and blunt. They value strength, courage, and honor, and have little patience for weakness or cowardice. They can be brusque and sometimes confrontational.In Toussaint you talk to male npc.","npc: You must loosen up, or else you'll pop a cork."
469,"Geralt of Rivia is one such witcher, who was trained and mutated. Witchers are often shunned by society due to their physical mutations and the perception that they are emotionless killers. Despite this, they are still sought after for their expertise in combatting monsters. Novigrad is a bustling city known for its commerce and culture, but also a hub for crime and corruption. The people of Novigrad are diverse and varied, with a mixture of races and backgrounds living and working in the city.  the people of Novigrad are generally pragmatic and opportunistic, with a strong emphasis on self-preservation and survival. Toussaint is a duchy located in the south of the Northern Kingdoms, and it is known for its idyllic countryside, vineyards, and chivalric traditions. The people of Toussaint are generally polite, courtly, and refined, with a strong emphasis on etiquette and manners. the people of Toussaint are generally sophisticated and cultured, with a deep appreciation for the finer things in life, such as art, music, and wine. Skelligers are known for their fierce warrior culture and their love of raiding and pillaging. They are a proud and independent people, with a deep respect for tradition and clan loyalty. The Skelligers also have a strong connection to the sea, and their seafaring skills are legendary. Skelligers are generally straightforward and blunt. They value strength, courage, and honor, and have little patience for weakness or cowardice. They can be brusque and sometimes confrontational.In Toussaint you walk to male npc.", npc: There's a face no ointment could help.
470,"Geralt of Rivia is one such witcher, who was trained and mutated. Witchers are often shunned by society due to their physical mutations and the perception that they are emotionless killers. Despite this, they are still sought after for their expertise in combatting monsters. Novigrad is a bustling city known for its commerce and culture, but also a hub for crime and corruption. The people of Novigrad are diverse and varied, with a mixture of races and backgrounds living and working in the city.  the people of Novigrad are generally pragmatic and opportunistic, with a strong emphasis on self-preservation and survival. Toussaint is a duchy located in the south of the Northern Kingdoms, and it is known for its idyllic countryside, vineyards, and chivalric traditions. The people of Toussaint are generally polite, courtly, and refined, with a strong emphasis on etiquette and manners. the people of Toussaint are generally sophisticated and cultured, with a deep appreciation for the finer things in life, such as art, music, and wine. Skelligers are known for their fierce warrior culture and their love of raiding and pillaging. They are a proud and independent people, with a deep respect for tradition and clan loyalty. The Skelligers also have a strong connection to the sea, and their seafaring skills are legendary. Skelligers are generally straightforward and blunt. They value strength, courage, and honor, and have little patience for weakness or cowardice. They can be brusque and sometimes confrontational.In Toussaint you walk to male npc., npc: There's a face no ointment could help. In Toussaint you talk to male npc.", npc: Consider yourself greeted.
471,"Geralt of Rivia is one such witcher, who was trained and mutated. Witchers are often shunned by society due to their physical mutations and the perception that they are emotionless killers. Despite this, they are still sought after for their expertise in combatting monsters. Novigrad is a bustling city known for its commerce and culture, but also a hub for crime and corruption. The people of Novigrad are diverse and varied, with a mixture of races and backgrounds living and working in the city.  the people of Novigrad are generally pragmatic and opportunistic, with a strong emphasis on self-preservation and survival. Toussaint is a duchy located in the south of the Northern Kingdoms, and it is known for its idyllic countryside, vineyards, and chivalric traditions. The people of Toussaint are generally polite, courtly, and refined, with a strong emphasis on etiquette and manners. the people of Toussaint are generally sophisticated and cultured, with a deep appreciation for the finer things in life, such as art, music, and wine. Skelligers are known for their fierce warrior culture and their love of raiding and pillaging. They are a proud and independent people, with a deep respect for tradition and clan loyalty. The Skelligers also have a strong connection to the sea, and their seafaring skills are legendary. Skelligers are generally straightforward and blunt. They value strength, courage, and honor, and have little patience for weakness or cowardice. They can be brusque and sometimes confrontational.In Toussaint you talk to female npc.", npc: Do you fear taking a bath?
